Chromosomes,Start,End,Count
ChrA01,16944756,16957604,7
ChrA01,16951872,16959841,7
ChrA01,16955701,16969640,4
ChrA01,16956164,16971178,10
ChrA01,16959589,16971178,6
ChrA01,16972068,16974587,5
ChrA01,16972068,16974587,5
ChrA01,16972068,16974587,5
ChrA01,16972863,16975287,7
ChrA01,16972863,16976915,14
ChrA01,16973907,16976915,9
ChrA01,16973907,16976915,6
ChrA01,17004765,17004836,1
ChrA01,17006500,17006573,1
ChrA01,17007749,17007823,1
ChrA01,17017712,17046652,11
ChrA01,17052060,17052133,1
ChrA01,17053779,17053850,1
ChrA01,17066767,17086552,9
ChrA01,17081128,17090975,15
ChrA01,17081128,17180971,1
ChrA01,17180899,17185516,1
ChrA01,17185443,17186765,1
ChrA01,17186692,17188486,1
ChrA01,17188415,17200574,2
ChrA01,17197439,17202031,1
ChrA01,17201957,17216161,2
ChrA01,17215040,17216245,1
ChrA01,17216171,17222720,1
ChrA01,17222645,17267729,9
ChrA01,17248444,17280852,17
ChrA01,17249157,17299474,37
ChrA01,17266388,17299474,24
ChrA01,17294697,17299474,6
ChrA01,17300998,17307173,9
ChrA01,17300998,17307173,9
ChrA01,17300998,17308081,9
ChrA01,17300998,17308081,9
ChrA01,17312452,17326807,5
ChrA01,17312452,17327342,7
ChrA01,17312452,17338423,29
ChrA01,17321981,17338423,29
ChrA01,17321981,17338423,27
ChrA01,17345224,17380665,8
ChrA01,17393255,17445948,16
ChrA01,17393255,17445948,13
ChrA01,17405525,17445948,11
ChrA01,17531620,17572501,16
ChrA01,17559775,17572501,6
ChrA01,17559775,17572501,5
ChrA01,17559775,17572501,5
ChrA01,17566189,17572501,2
ChrA01,17575592,17581778,1
ChrA01,17581660,17610727,16
ChrA01,17634689,17674911,10
ChrA01,17634689,17690495,16
ChrA01,17698740,17728195,17
ChrA01,17733250,17765059,12
ChrA01,17733250,17766250,13
ChrA01,17846826,17909697,2
ChrA01,17866329,17966476,17
ChrA01,17866329,18016673,27
ChrA01,17907047,18024370,29
ChrA01,17907047,18024370,27
ChrA01,17914910,18024370,26
ChrA01,17941582,18024370,20
ChrA01,17944810,18024370,20
ChrA01,17944810,18024370,18
ChrA01,17952450,18024370,16
ChrA01,18020541,18024370,2
ChrA01,18081807,18153558,3
ChrA01,18434239,18702174,1
ChrA01,18687860,18704977,10
ChrA01,18701063,18704977,6
ChrA01,18807423,18812480,1
ChrA01,18807664,18812540,2
ChrA01,18957499,19062632,8
ChrA01,18957499,19062632,8
ChrA01,18957499,19075360,9
ChrA01,19166092,19186155,6
ChrA01,19197923,19209769,1
ChrA01,19197923,19217385,15
ChrA01,19197923,19229293,16
ChrA01,19197923,19229293,15
ChrA01,19209695,19229293,14
ChrA01,19230773,19282826,9
ChrA01,19398603,19402005,1
ChrA01,19400999,19408140,4
ChrA01,19400999,19426171,16
ChrA01,19400999,19427067,19
ChrA01,19400999,19428129,18
ChrA01,19400999,19431410,21
ChrA01,19400999,19432336,23
ChrA01,19400999,19444474,5
ChrA01,19438133,19478353,21
ChrA01,19447682,19483419,8
ChrA01,19477417,19505714,31
ChrA01,19477417,19536746,106
ChrA01,19542157,19548410,3
ChrA01,19542157,19578053,23
ChrA01,19542157,19578053,23
ChrA01,19542157,19578053,23
ChrA01,19542157,19578053,22
ChrA01,19578074,19586622,8
ChrA01,19592475,19600568,7
ChrA01,19592475,19600568,5
ChrA01,19609056,19615280,7
ChrA01,19619740,19622230,1
ChrA01,19629201,19638640,7
ChrA01,19634232,19638640,3
ChrA01,19638739,19655794,9
ChrA01,19638739,19655794,8
ChrA01,19638739,19655794,8
ChrA01,19638739,19655794,8
ChrA01,19638739,19658922,10
ChrA01,19665266,19675427,1
ChrA01,19665266,19751182,1
ChrA01,19665266,19811201,9
ChrA01,19665266,19812066,10
ChrA01,19673334,19812066,9
ChrA01,19750877,19812066,9
ChrA01,19923470,19935138,1
ChrA01,19923470,19956315,5
ChrA01,19923470,19956315,5
ChrA01,19923470,19956315,5
ChrA01,19923470,19956315,4
ChrA01,19923470,19956315,3
ChrA01,19923470,19984949,5
ChrA01,19934300,19984949,4
ChrA01,19969722,19984949,4
ChrA01,19969722,19984949,4
ChrA01,19969902,19984949,4
ChrA01,19970207,19984949,4
ChrA01,19970666,19984949,4
ChrA01,19971865,19984949,4
ChrA01,19972259,19984949,4
ChrA01,19974103,19984949,4
ChrA01,19991779,20006055,3
ChrA01,20008705,20125837,16
ChrA01,20008734,20125837,15
ChrA01,20008734,20125837,10
ChrA01,20071536,20126410,16
ChrA01,20072024,20126758,9
ChrA01,20140521,20141771,1
ChrA01,20208887,20239437,8
ChrA01,20246799,20250110,4
ChrA01,20301923,20306152,5
ChrA01,20301923,20306932,6
ChrA01,20301923,20306932,6
ChrA01,20301923,20306932,5
ChrA01,20354671,20418394,10
ChrA01,20396700,20418394,5
ChrA01,20439142,20446059,4
ChrA01,20439142,20446059,3
ChrA01,20465822,20476879,5
ChrA01,20490483,20501687,3
ChrA01,20512577,20517897,1
ChrA01,20517054,20519942,2
ChrA01,20617411,20665715,15
ChrA01,20617411,20681387,22
ChrA01,20617411,20681387,22
ChrA01,20659258,20681387,12
ChrA01,20659258,20681387,10
ChrA01,20686293,20732187,4
ChrA01,20686293,20755287,12
ChrA01,20808883,20812728,2
ChrA01,20825940,20834674,4
ChrA01,20878931,20881513,1
ChrA01,20915443,20945400,4
ChrA01,20915443,20945400,5
ChrA01,20915443,20945400,2
ChrA01,20959947,20978004,8
ChrA01,20972000,20978004,4
ChrA01,20978259,20988037,11
ChrA01,20978259,20988037,11
ChrA01,20978259,20988037,10
ChrA01,20990506,21011681,6
ChrA01,20990506,21024981,9
ChrA01,20990506,21044317,15
ChrA01,20990506,21044317,15
ChrA01,21046224,21059133,10
ChrA01,21046224,21059133,9
ChrA01,21046224,21059330,6
ChrA01,21069170,21092024,6
ChrA01,21069170,21101447,9
ChrA01,21069170,21107033,13
ChrA01,21069170,21113124,13
ChrA01,21069170,21113133,5
ChrA01,21069622,21113181,13
ChrA01,21080550,21113799,12
ChrA01,21102147,21113799,10
ChrA01,21132784,21299592,26
ChrA01,21132784,21377487,31
ChrA01,21132784,21377487,30
ChrA01,21132784,21377487,9
ChrA01,21132784,21415706,10
ChrA01,21132784,21437876,32
ChrA01,21267737,21501251,15
ChrA01,21267737,21503381,35
ChrA01,21267737,21503381,35
ChrA01,21543739,21604868,1
ChrA01,21543739,21606183,17
ChrA01,21543739,21616766,18
ChrA01,21543739,21616982,19
ChrA01,21543739,21616982,18
ChrA01,21559597,21616982,14
ChrA01,21602542,21626362,3
ChrA01,21619782,21672034,19
ChrA01,21749600,21754300,5
ChrA01,21761832,21762609,2
ChrA01,21766582,21811393,18
ChrA01,21766582,21811393,15
ChrA01,21766582,21811393,15
ChrA01,21766582,21811393,14
ChrA01,21835857,21904905,12
ChrA01,21835857,21904905,11
ChrA01,21835857,21904905,10
ChrA01,21835857,21904905,12
ChrA01,21877771,21904905,12
ChrA01,21922707,21946543,23
ChrA01,21922707,21949011,5
ChrA01,21922707,21978348,25
ChrA01,21922707,21995856,27
ChrA01,21943798,21995856,25
ChrA01,22004791,22031108,5
ChrA01,22004791,22051612,15
ChrA01,22004791,22109688,27
ChrA01,22004791,22109688,27
ChrA01,22004791,22109688,26
ChrA01,22012384,22109688,26
ChrA01,22047528,22109688,14
ChrA01,22054338,22109688,11
ChrA01,22138757,22149041,2
ChrA01,22147942,22151714,5
ChrA01,22148736,22157206,11
ChrA01,22148736,22222803,6
ChrA01,22148736,22263750,97
ChrA01,22213707,22263750,97
ChrA01,22303417,22315847,8
ChrA01,22303417,22333141,4
ChrA01,22328148,22339035,8
ChrA01,22351706,22357715,2
ChrA01,22352041,22357715,2
ChrA01,22379119,22413359,6
ChrA01,22379119,22417296,6
ChrA01,22379119,22419436,7
ChrA01,22379119,22419436,6
ChrA01,22379119,22419436,7
ChrA01,22379119,22419436,7
ChrA01,22379119,22419436,5
ChrA01,22443797,22469519,5
ChrA01,22443797,22470385,5
ChrA01,22778343,22838627,7
ChrA01,22778343,22857650,19
ChrA01,22778343,22857650,18
ChrA01,22828068,22857650,16
ChrA01,22890003,22916112,5
ChrA01,22890003,22930087,17
ChrA01,22963117,22966175,3
ChrA01,22970117,22974603,3
ChrA01,22970117,22974603,3
ChrA01,22979681,22988029,3
ChrA01,23037330,23046091,1
ChrA01,23037330,23189719,1
ChrA01,23037330,23241082,17
ChrA01,23037331,23241823,16
ChrA01,23046009,23241823,16
ChrA01,23189651,23241823,15
ChrA01,23243782,23247347,1
ChrA01,23337326,23342343,3
ChrA01,23345940,23370865,1
ChrA01,23345940,23410184,21
ChrA01,23370797,23410184,19
ChrA01,23410515,23490546,1
ChrA01,23410515,23495517,5
ChrA01,23416919,23495517,4
ChrA01,23417682,23495517,3
ChrA01,23490445,23504301,4
ChrA01,23518387,23521222,1
ChrA01,23636275,23638386,3
ChrA01,23636275,23670853,11
ChrA01,23636275,23670853,11
ChrA01,23636275,23670853,10
ChrA01,23636275,23670853,10
ChrA01,23636275,23670853,9
ChrA01,23636275,23670853,10
ChrA01,23636275,23670853,9
ChrA01,23685940,23694879,3
ChrA01,23685940,23696357,4
ChrA01,23695463,23698330,1
ChrA01,23695710,23698330,3
ChrA01,23707554,23720526,3
ChrA01,23710670,23751261,11
ChrA01,23724037,23751261,6
ChrA01,23735156,23751261,5
ChrA01,23755055,23763170,10
ChrA01,23755055,23803135,1
ChrA01,23755055,23810677,25
ChrA01,23755055,23810750,25
ChrA01,23768993,23810750,24
ChrA01,23801092,23811057,7
ChrA01,23832919,23855542,1
ChrA01,23853364,23857712,7
ChrA01,23884420,23886285,3
ChrA01,23907984,23967056,7
ChrA01,23953225,23967056,7
ChrA01,24018268,24022915,6
ChrA01,24018268,24022915,6
ChrA01,24069855,24088549,11
ChrA01,24086871,24104787,4
ChrA01,24104875,24114722,6
ChrA01,24104875,24114722,5
ChrA01,24117645,24122029,10
ChrA01,24122088,24126060,11
ChrA01,24122088,24127034,12
ChrA01,24122088,24127294,12
ChrA01,24122088,24127294,10
ChrA01,24124576,24127294,4
ChrA01,24128366,24144073,3
ChrA01,24128366,24151949,9
ChrA01,24128366,24151949,7
ChrA01,24130077,24151949,6
ChrA01,24130889,24165110,10
ChrA01,24171571,24194787,4
ChrA01,24180849,24194859,8
ChrA01,24186287,24194859,6
ChrA01,24200459,24202107,1
ChrA01,24201024,24239817,2
ChrA01,24255559,24255637,1
ChrA01,24286300,24288367,1
ChrA01,24287947,24289949,3
ChrA01,24291417,24295600,1
ChrA01,24292936,24306953,6
ChrA01,24292936,24306953,6
ChrA01,24292936,24306953,6
ChrA01,24292936,24306953,5
ChrA01,24292936,24306953,7
ChrA01,24295572,24306953,6
ChrA01,24295572,24306953,6
ChrA01,24320925,24320957,1
ChrA01,24382530,24393069,10
ChrA01,24382530,24421493,29
ChrA01,24382530,24434929,14
ChrA01,24392136,24438665,37
ChrA01,24408038,24438665,29
ChrA01,24446260,24463799,5
ChrA01,24446260,24469775,7
ChrA01,24446260,24469775,8
ChrA01,24446260,24469775,8
ChrA01,24480646,24513765,7
ChrA01,24480646,24513765,7
ChrA01,24480646,24513765,6
ChrA01,24480646,24513765,6
ChrA01,24487867,24513765,4
ChrA01,24526729,24538180,3
ChrA01,24578722,24578758,1
ChrA01,24579767,24579803,1
ChrA01,24645811,24681808,16
ChrA01,24645811,24681808,16
ChrA01,24646055,24681808,16
ChrA01,24649529,24681808,15
ChrA01,24649529,24690970,16
ChrA01,24683488,24700300,5
ChrA01,24683488,24718169,5
ChrA01,24683488,24740262,10
ChrA01,24683488,24740262,9
ChrA01,24683488,24740262,8
ChrA01,24695210,24741587,9
ChrA01,24742244,24781314,8
ChrA01,24742244,24792864,5
ChrA01,24742244,24799473,12
ChrA01,24782627,24799473,13
ChrA01,24822822,24828850,3
ChrA01,24822822,24828850,3
ChrA01,24822822,24828850,3
ChrA01,24822822,24828850,2
ChrA01,24828840,24863510,5
ChrA01,24828840,24863510,4
ChrA01,24829386,24863510,5
ChrA01,24829386,24863510,5
ChrA01,24829386,24863510,4
ChrA01,24829386,24863510,4
ChrA01,24834083,24863510,5
ChrA01,24840803,24863510,2
ChrA01,24840803,24863510,4
ChrA01,24840803,24863510,3
ChrA01,24882566,24935818,4
ChrA01,24969593,24993416,12
ChrA01,24969593,24996078,15
ChrA01,24970049,24998086,14
ChrA01,24975251,24999772,17
ChrA01,24975349,24999772,18
ChrA01,25071759,25169078,6
ChrA01,25071877,25170807,1
ChrA01,25169384,25170815,6
ChrA01,25226001,25230414,1
ChrA01,25226001,25256770,5
ChrA01,25226001,25256770,4
ChrA01,25226001,25291475,7
ChrA01,25227540,25291501,6
ChrA01,25255175,25291501,2
ChrA01,25256077,25291612,3
ChrA01,25548766,25559013,7
ChrA01,25548766,25559013,6
ChrA01,25553283,25559013,5
ChrA01,25556799,25559013,2
ChrA01,25568739,25573985,5
ChrA01,25568739,25573985,5
ChrA01,25568739,25631643,1
ChrA01,25598980,25633433,7
ChrA01,25598980,25656936,10
ChrA01,25598980,25656936,7
ChrA01,25598980,25656936,10
ChrA01,25598980,25656936,9
ChrA01,25598980,25656936,10
ChrA01,25598980,25656936,8
ChrA01,25598980,25656936,9
ChrA01,25598980,25656936,8
ChrA01,25629228,25664656,6
ChrA01,25664788,25688852,7
ChrA01,25664788,25688852,6
ChrA01,25664788,25688852,5
ChrA01,25664788,25688852,4
ChrA01,25688739,25747363,10
ChrA01,25688739,25747363,9
ChrA01,25688739,25747363,7
ChrA01,25688739,25747363,7
ChrA01,25688739,25747363,9
ChrA01,25688739,25747363,8
ChrA01,25688739,25756683,12
ChrA01,25757387,25785383,6
ChrA01,25757387,25826698,11
ChrA01,25757387,25826698,9
ChrA01,25757387,25826698,6
ChrA01,25870075,25895377,9
ChrA01,25889284,25895377,5
ChrA01,25889297,25895377,4
ChrA01,25943958,26111258,12
ChrA01,25943958,26111258,13
ChrA01,26126666,26144713,13
ChrA01,26126666,26144713,12
ChrA01,26146396,26150097,1
ChrA01,26146396,26159433,7
ChrA01,26146396,26159433,7
ChrA01,26146396,26159433,7
ChrA01,26146444,26159433,7
ChrA01,26146683,26159433,7
ChrA01,26147318,26159433,7
ChrA01,26149020,26159433,6
ChrA01,26152122,26159433,3
ChrA01,26160496,26185848,3
ChrA01,26187974,26190330,1
ChrA01,26189289,26197744,2
ChrA01,26210676,26219098,2
ChrA01,26210676,26232644,5
ChrA01,26226606,26232945,1
ChrA01,26226606,26232993,5
ChrA01,26226606,26232993,5
ChrA01,26226606,26232993,6
ChrA01,26232852,26233368,5
ChrA01,26286257,26324648,11
ChrA01,26286257,26324648,11
ChrA01,26348270,26362954,11
ChrA01,26364513,26372604,8
ChrA01,26364513,26372604,7
ChrA01,26377795,26394125,9
ChrA01,26437655,26452039,3
ChrA01,26438267,26452039,4
ChrA01,26438267,26452039,3
ChrA01,26485510,26488598,1
ChrA01,26487782,26489119,2
ChrA01,26496387,26497364,3
ChrA01,26503980,26511677,13
ChrA01,26503980,26516375,21
ChrA01,26503980,26516375,21
ChrA01,26503980,26516375,21
ChrA01,26503981,26516375,21
ChrA01,26517118,26528094,8
ChrA01,26517118,26529033,10
ChrA01,26517118,26529033,10
ChrA01,26551810,26556331,4
ChrA01,26560692,26605298,14
ChrA01,26560692,26605299,14
ChrA01,26560692,26605299,13
ChrA01,26595780,26605299,7
ChrA01,26606212,26608013,3
ChrA01,26608772,26633195,16
ChrA01,26608772,26633195,11
ChrA01,26608772,26633195,15
ChrA01,26608772,26633195,12
ChrA01,26608772,26633195,8
ChrA01,26610852,26633195,4
ChrA01,26610852,26644756,15
ChrA01,26644410,26645690,2
ChrA01,26644410,26647014,2
ChrA01,26648349,26664968,6
ChrA01,26662956,26680621,20
ChrA01,26688124,26699266,6
ChrA01,26688124,26699266,6
ChrA01,26688124,26699266,7
ChrA01,26737268,26756210,5
ChrA01,26737268,26756219,4
ChrA01,26758772,26794028,3
ChrA01,26758772,26797795,9
ChrA01,26758772,26797795,9
ChrA01,26758772,26797795,8
ChrA01,26758772,26797795,8
ChrA01,26789254,26797795,9
ChrA01,26798901,26803133,6
ChrA01,26856248,26881084,1
ChrA01,26857818,26898724,18
ChrA01,26869652,26901520,22
ChrA01,26872342,26901520,21
ChrA01,26872342,26901520,21
ChrA01,26881032,26901520,22
ChrA01,27022521,27101711,17
ChrA01,27022521,27102198,19
ChrA01,27022521,27108601,20
ChrA01,27055870,27108601,20
ChrA01,27097609,27108601,9
ChrA01,27099305,27108601,6
ChrA01,27100819,27108601,4
ChrA01,27114453,27124894,4
ChrA01,27114678,27124894,4
ChrA01,27114678,27124894,5
ChrA01,27145536,27177097,5
ChrA01,27153200,27182211,8
ChrA01,27158508,27190449,1
ChrA01,27189632,27190947,1
ChrA01,27189786,27216869,5
ChrA01,27205872,27226956,7
ChrA01,27216978,27226962,7
ChrA01,27216978,27240567,2
ChrA01,27237974,27273362,9
ChrA01,27248212,27286901,4
ChrA01,27276046,27320961,1
ChrA01,27320194,27327377,2
ChrA01,27320277,27339333,2
ChrA01,27331510,27392034,2
ChrA01,27425299,27430513,7
ChrA01,27425299,27481621,12
ChrA01,27425299,27481621,11
ChrA01,27431941,27481621,5
ChrA01,27533765,27533868,1
ChrA01,27561006,27634732,16
ChrA01,27561006,27635124,16
ChrA01,27587446,27635124,16
ChrA01,27648635,27653016,1
ChrA01,27648635,27662891,8
ChrA01,27648635,27662891,7
ChrA01,27648635,27662891,7
ChrA01,27650364,27662891,6
ChrA01,27668482,27678538,6
ChrA01,27668482,27680423,15
ChrA01,27671363,27680423,15
ChrA01,27671363,27680423,14
ChrA01,27681669,27688358,12
ChrA01,27681669,27693337,29
ChrA01,27684646,27693337,28
ChrA01,27695600,27701315,8
ChrA01,27695600,27701315,7
ChrA01,27705595,27709805,5
ChrA01,27719147,27721295,1
ChrA01,27720302,27722317,2
ChrA01,27730733,27816678,9
ChrA01,27730733,27816678,8
ChrA01,27860755,27878626,1
ChrA01,27873771,27930143,7
ChrA01,27873814,27930143,5
ChrA01,27877379,27930361,8
ChrA01,27938800,27942174,5
ChrA01,27938800,27950573,11
ChrA01,27938800,27952751,13
ChrA01,27938800,27953106,13
ChrA01,27938800,27953106,3
ChrA01,27949687,27961727,13
ChrA01,27992571,27998724,5
ChrA01,27992571,27998724,5
ChrA01,27992571,27998724,5
ChrA01,28052489,28086275,8
ChrA01,28052489,28089423,10
ChrA01,28052489,28089423,9
ChrA01,28052489,28089423,9
ChrA01,28052489,28089423,8
ChrA01,28052489,28089423,7
ChrA01,28099693,28150963,9
ChrA01,28157251,28161077,1
ChrA01,28157251,28178179,5
ChrA01,28157324,28178183,7
ChrA01,28157324,28178183,6
ChrA01,28160911,28178183,7
ChrA01,28167524,28178183,6
ChrA01,28199054,28213193,6
ChrA01,28199054,28213193,4
ChrA01,28199054,28213193,5
ChrA01,28199054,28213193,6
ChrA01,28199054,28213193,7
ChrA01,28218048,28241236,9
ChrA01,28218048,28241236,9
ChrA01,28261503,28282991,7
ChrA01,28261503,28285663,8
ChrA01,28261503,28285663,8
ChrA01,28261503,28285663,7
ChrA01,28286503,28294604,3
ChrA01,28296854,28415148,18
ChrA01,28296854,28415148,17
ChrA01,28296854,28415148,17
ChrA01,28303783,28415148,17
ChrA01,28314993,28415148,17
ChrA01,28315045,28415148,15
ChrA01,28473676,28477532,1
ChrA01,28473676,28503455,3
ChrA01,28473676,28503455,2
ChrA01,28473676,28520447,3
ChrA01,28476503,28520447,2
ChrA01,28526789,28559542,9
ChrA01,28526789,28559542,10
ChrA01,28562601,28564616,3
ChrA01,28562601,28564616,3
ChrA01,28562601,28564616,2
ChrA01,28567542,28567564,1
ChrA01,28585962,28609002,10
ChrA01,28655512,28661861,3
ChrA01,28655512,28662478,3
ChrA01,28655512,28662478,3
ChrA01,28696092,28793725,6
ChrA01,28696092,28823783,17
ChrA01,28696092,28826881,14
ChrA01,28696092,28826881,15
ChrA01,28764660,28826881,13
ChrA01,28832454,28837404,4
ChrA01,28832454,28865708,13
ChrA01,28832454,28865708,13
ChrA01,28832454,28865708,12
ChrA01,28844744,28865708,11
ChrA01,28844744,28865708,11
ChrA01,28844744,28865708,10
ChrA01,28879528,28905057,10
ChrA01,28879528,28905057,9
ChrA01,28905049,28905334,1
ChrA01,28905049,28906405,1
ChrA01,28905049,28907024,1
ChrA01,28905049,28907565,1
ChrA01,28905049,28908366,6
ChrA01,28905254,28908366,5
ChrA01,28906275,28908366,4
ChrA01,28906892,28908366,4
ChrA01,28907431,28908383,3
ChrA01,28918711,28920629,1
ChrA01,28919006,28921088,2
ChrA01,28920311,28921088,2
ChrA01,28929608,28969604,6
ChrA01,28929608,28969604,6
ChrA01,28931450,28969604,5
ChrA01,28975111,28975246,1
ChrA01,28995239,29016306,1
ChrA01,28995239,29042115,10
ChrA01,28995239,29042115,10
ChrA01,29016176,29042115,10
ChrA01,29063132,29096287,6
ChrA01,29063135,29096287,5
ChrA01,29063135,29096287,4
ChrA01,29063461,29096287,4
ChrA01,29138653,29190208,3
ChrA01,29213602,29380164,11
ChrA01,29213602,29391733,15
ChrA01,29213602,29442315,16
ChrA01,29213602,29446558,21
ChrA01,29213602,29446558,21
ChrA01,29241087,29446558,19
ChrA01,29241087,29446558,18
ChrA01,29241087,29446558,17
ChrA01,29313942,29446558,19
ChrA01,29313959,29446558,15
ChrA01,29313959,29446558,16
ChrA01,29410408,29446558,6
ChrA01,29445936,29448340,1
ChrA01,29445936,29449013,2
ChrA01,29447416,29450421,2
ChrA01,29474249,29508637,6
ChrA01,29474249,29508637,4
ChrA01,29481207,29508637,8
ChrA01,29519384,29557454,10
ChrA01,29519384,29557454,10
ChrA01,29526148,29557454,7
ChrA01,29526148,29557454,7
ChrA01,29563027,29653325,31
ChrA01,29563027,29653325,31
ChrA01,29563027,29653325,30
ChrA01,29563027,29653325,30
ChrA01,29646721,29653325,5
ChrA01,30486798,30510456,7
ChrA01,31184123,31196432,8
ChrA01,31191618,31199593,4
ChrA01,31205314,31212079,1
ChrA01,31212002,31230683,8
ChrA01,31342312,31351587,3
ChrA01,31342312,31381480,5
ChrA01,31404352,31408623,1
ChrA01,31404352,31422052,1
ChrA01,31404352,31441084,1
ChrA01,31404352,31465507,16
ChrA01,31404352,31538564,22
ChrA01,31404352,31538564,22
ChrA01,31404352,31538564,22
ChrA01,31408535,31538564,19
ChrA01,31421964,31538763,22
ChrA01,31441009,31538763,20
ChrA01,31652591,31661034,5
ChrA01,31652591,31712734,7
ChrA01,31732414,31742513,4
ChrA01,31732414,31769644,10
ChrA01,31732414,31769644,11
ChrA01,31769841,31837780,8
ChrA01,31769841,31837780,9
ChrA01,31769841,31837780,7
ChrA01,31769841,31837780,7
ChrA01,31769930,31837780,8
ChrA01,31769930,31837780,7
ChrA01,31838099,31845923,4
ChrA01,31882411,31899166,4
ChrA01,31883020,31907527,11
ChrA01,31885962,31907527,10
ChrA01,31885962,31907527,10
ChrA01,31886659,31907527,11
ChrA01,31886659,31907527,10
ChrA01,31971838,31973124,2
ChrA01,31971838,31974167,3
ChrA01,31984035,31989846,3
ChrA01,32042085,32046561,4
ChrA01,32042085,32051869,9
ChrA01,32042085,32053287,12
ChrA01,32042734,32053287,11
ChrA01,32043745,32053287,11
ChrA01,32083300,32092919,9
ChrA01,32083300,32092919,7
ChrA01,32084640,32093214,9
ChrA01,32084651,32098119,7
ChrA01,32095462,32098435,1
ChrA01,32095462,32110218,5
ChrA01,32095462,32110838,5
ChrA01,32095467,32110838,4
ChrA01,32099886,32110838,3
ChrA01,32117847,32164207,65
ChrA01,32117847,32169768,71
ChrA01,32144832,32169768,41
ChrA01,32192717,32202280,10
ChrA01,32192717,32202324,12
ChrA01,32192717,32210332,26
ChrA01,32192717,32222416,29
